fantrax_id,player_name,team,team_code,position,has_sofascore_match,sofascore_id,sofascore_name
06hcm,Callum Marshall,,,,False,,
05r93,Tyler Onyango,,,,True,1004342.0,Tyler Onyango
05nuf,Myles Peart-Harris,,,,False,,
05uh0,Joseph Anderson,,,,False,,
06kwh,Benjamin Arthur,,,,False,,
06xzn,Abdoullah Ba,,,,False,,
06cm7,Josh Bowler,,,,False,,
06zoe,Luke Browne,,,,False,,
06zc3,Jun'ai Byfield,,,,False,,
06zrr,Josh Davidson,,,,False,,
06prv,Jamaldeen Jimoh,,,,False,,
06zrs,Michael Laffey,,,,False,,
0701y,Giovanni Leoni,,,,False,,
04ylt,Chris Mepham,,,,True,865740.0,Chris Mepham
06xzj,David Mota Veiga Teixeira do Carmo,,,,False,,
06xzk,Timothee Pembélé,,,,False,,
06xzq,Nazariy Rusyn,,,,False,,
06xzp,Luis Hemir Silva Semedo,,,,False,,
06zxz,Scott Bailey,,,,False,,
0700s,Adam Berry,,,,False,,
06zqj,Ethan Laidlaw,,,,False,,
05vyh,Andy Moran,,,,False,,
06mmk,Marko Stamenic,,,,False,,
06zqi,Joshua Stephenson,,,,False,,
06xzl,Nectarios Triantis,,,,False,,
06xzm,Zak Johnson,,,,False,,
0703h,Arnaud Kalimuendo,,,,False,,
06xzo,Jay Matete,,,,False,,
0703c,Nordi Mukiele,,,,False,,
06v0w,Trey Ogunsuyi,,,,False,,
0700r,Jimmy Sinclair,,,,False,,
070bg,Jackson Tchatchoua,,,,False,,
0700q,Archie Whitehall,,,,False,,
06rf9,Omar Marmoush,,,,True,873554.0,Omar Marmoush
04qrc,Raul Jimenez,,,,True,192442.0,Raúl Jiménez
02lp9,Kyle Walker,,,,True,44614.0,Kyle Walker
0700u,Bafode Diakité,,,,True,962408.0,Bafodé Diakité
06eo0,Lesley Ugochukwu,,,,True,1048916.0,Lesley Ugochukwu
06dmj,Jurrien Timber,,,,True,958959.0,Jurriën Timber
0620k,Nayef Aguerd,,,,True,877102.0,Nayef Aguerd
062og,Aaron Hickey,,,,False,,
0328q,Tom Cairney,,,,True,82566.0,Tom Cairney
066sd,Myles Lewis-Skelly,,,,True,1423711.0,Myles Lewis-Skelly
06phe,Ferdi Kadioglu,,,,True,825844.0,Ferdi Kadıoğlu
06zqk,David Møller Wolfe,,,,True,1031283.0,David Möller Wolfe
05yg5,Toti,,,,False,,
05u1m,Nathan Collins,,,,False,,
067x8,Nico O'Reilly,,,,True,1142703.0,Nico O'Reilly
06r7k,Emmanuel Agbadou,,,,True,1013842.0,Emmanuel Agbadou
02m11,Matt Doherty,,,,True,143047.0,Matt Doherty
04spp,Douglas Luiz,,,,False,,
070ci,Amine Adli,,,,False,,
070cj,Noah Okafor,,,,False,,
05os4,Rayan Ait-Nouri,,,,True,931278.0,Rayan Aït-Nouri
04qr9,Morgan Gibbs-White,,,,True,865912.0,Morgan Gibbs-White
03aqp,Mohamed Salah,,,,True,159665.0,Mohamed Salah
04tig,Fabian Schar,,,,True,101882.0,Fabian Schär
06v06,Tijjani Reijnders,,,,True,893549.0,Tijjani Reijnders
06pia,Maxence Lacroix,,,,True,879674.0,Maxence Lacroix
062x7,Rico Lewis,,,,True,1136731.0,Rico Lewis
06nu7,Riccardo Calafiori,,,,True,957602.0,Riccardo Calafiori
03vlj,Virgil van Dijk,,,,True,151545.0,Virgil van Dijk
06znb,Robin Roefs,,,,True,1012928.0,Robin Roefs
044ei,Nick Pope,,,,True,162653.0,Nick Pope
06ymt,Marco Bizot,,,,True,100390.0,Marco Bizot
05oz3,James Trafford,,,,True,980643.0,James Trafford
06cmb,Guglielmo Vicario,,,,True,553606.0,Guglielmo Vicario
03yww,Dean Henderson,,,,True,788134.0,Dean Henderson
04ym7,Lucas Perri,,,,True,871290.0,Lucas Perri
04qor,Bernd Leno,,,,True,103335.0,Bernd Leno
06fuw,Djordje Petrovic,,,,False,,
032f9,Jordan Pickford,,,,True,138530.0,Jordan Pickford
06fx0,Altay Bayindir,,,,True,815890.0,Altay Bayındır
04mr4,Martin Dubravka,,,,True,42209.0,Martin Dúbravka
04f6h,Matz Sels,,,,True,78152.0,Matz Sels
06cmu,Bart Verbruggen,,,,True,994363.0,Bart Verbruggen
045ob,Caoimhin Kelleher,,,,False,,
04sjt,Alisson,,,,True,243609.0,Alisson
02lz0,Emiliano Martinez,,,,False,,
04fk5,Ederson,,,,False,,
06dps,Andre Onana,,,,False,,
05oef,Alphonse Areola,,,,False,,
04amh,Aaron Ramsdale,,,,False,,
06mga,Mads Hermansen,,,,True,856640.0,Mads Hermansen
06xzg,Giorgi Mamardashvili,,,,False,,
04u40,Kepa,,,,False,,
05mzt,Illan Meslier,,,,False,,
04rha,Jason Steele,,,,False,,
06nv3,Filip Jørgensen,,,,False,,
06v0d,Anthony Patterson,,,,False,,
063c2,Gabriel Slonina,,,,False,,
06r6s,Antonin Kinsky,,,,False,,
05oz4,Karl Hein,,,,False,,
062cw,Stefan Ortega,,,,False,,
04vy4,Mark Travers,,,,False,,
06v6m,Max Weiß,,,,False,,
03dwz,Tom Heaton,,,,False,,
02xtd,Sam Johnstone,,,,False,,
05n0a,Wes Foderingham,,,,False,,
06v04,Armin Pécsi,,,,False,,
06jfe,Hakon Valdimarsson,,,,False,,
03m5i,Freddie Woodman,,,,False,,
06mx2,Carlos Miguel,,,,False,,
06xze,Walter Benítez,,,,False,,
05xtq,Matthew Cox,,,,False,,
02lo6,Daniel Bentley,,,,False,,
044i7,Angus Gunn,,,,False,,
06v0e,Blondy Nna Noukeu,,,,False,,
04gyd,Brandon Austin,,,,False,,
02ls8,Marcus Bettinelli,,,,False,,
056as,William Dennis,,,,False,,
06zbw,Benjamin Lecomte,,,,False,,
033l8,Simon Moore,,,,False,,
03pif,Karl Darlow,,,,False,,
05n09,Mark Gillespie,,,,False,,
06cmt,Tom King,,,,False,,
05ubh,Remi Matthews,,,,False,,
06uzw,Alex Cairns,,,,False,,
06jgu,Callan McKenna,,,,False,,
02m3v,John Ruddy,,,,False,,
06zeg,Max Thompson,,,,False,,
05rc7,Harry Tyrer,,,,False,,
06mex,Alex Paulsen,,,,False,,
05u40,Ellery Balcombe,,,,False,,
0645w,Krisztian Hegyi,,,,False,,
05rbn,Thomas McGill,,,,False,,
06avm,James Wright,,,,False,,
06uzk,Etienne Green,,,,False,,
06mfw,Vaclav Hladky,,,,False,,
06on4,Julian Eyestone,,,,False,,
05udg,Jose Sa,,,,True,252669.0,José Sá
