id,name,first_name,last_name,team,team_name,team_short_name,team_id,position,positions,default_pos_id,pos_ids,pos_ids_no_flex,status,injury_status,rank,short_name,url_name,headshot_url,upcoming_event_status,table_rank,owner_team,owner_tooltip,owner_team_id,next_opponent_raw,next_opponent,next_opponent_is_away,next_kickoff,next_event_id,season_points,fppg_value,percent_owned,percent_started,percent_started_delta
06l2r,Harry Amass,,,MUN,Manchester United,MUN,110090,D,D,703,703,703,5,,517,H. Amass,harry-amass,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,517,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,0,0,0%,0%,
06v03,Harry Gray,,,LEE,Leeds United,LEE,110261,F,F,701,701,701,5,,641,H. Gray,harry-gray,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,641,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,0,0,1%,0%,
06s7s,Harry Howell,,,BHA,Brighton,BHA,110240,F,F,702,701,701,5,,470,H. Howell,harry-howell,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,,470,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,2.75,0.92,0%,0%,
03gu4,Harry Maguire,,,MUN,Manchester United,MUN,110090,D,D,703,703,703,,,225,H. Maguire,harry-maguire,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,225,KFC,SO - KFC,fz9hqearmdeh5ru5,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,123.25,6.85,42%,+1%,1.0
05rc7,Harry Tyrer,,,EVE,Everton,EVE,110050,G,G,704,704,704,5,,869,H. Tyrer,harry-tyrer,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,869,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,0,0,0%,0%,
03rxs,Harry Wilson,,,FUL,Fulham,FUL,110063,M,M,701,702,702,,,21,H. Wilson,harry-wilson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,2,21,ozanbjk,SO - Ozan,7yp2wjl3mdacx26p,@LIV<br/>Sat 9:30AM,LIV,True,Sat 9:30AM,06c4j,301,10.38,98%,0%,
04abn,Harvey Barnes,,,NEW,Newcastle United,NEW,110101,M,M,702,702,702,,,182,H. Barnes,harvey-barnes,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,2,182,Marosi,SO - Marosi's Mighty Magyars,rrn428q7mdlgnsen,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,148.75,4.96,78%,+5%,1.0
05rfp,Harvey Davies,,,LIV,Liverpool,LIV,110070,G,G,704,704,704,5,,595,H. Davies,harvey-davies,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,,595,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,0,0,0%,0%,
04xjr,Harvey Elliott,,,AVL,Aston Villa,AVL,110011,M,M,702,702,702,5,,463,H. Elliott,harvey-elliott,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,,463,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,4.75,0.95,8%,0%,
06rrr,Hindolo Mustapha,,,CRY,Crystal Palace,CRY,110045,M,M,702,702,702,5,,756,H. Mustapha,hindolo-mustapha,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,,756,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,NEW<br/>Sun 6:00AM,NEW,False,Sun 6:00AM,06c4i,0,0,0%,0%,
06c4h,Hjalmar Ekdal,,,BUR,Burnley,BUR,110223,D,D,703,703,703,5,,275,H. Ekdal,hjalmar-ekdal,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,275,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,89,5.93,2%,0%,
05raa,Hugo Bueno,,,WOL,Wolverhampton,WOL,110191,D,D,703,703,703,,,55,H. Bueno,hugo-bueno,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,2,55,Matigol,SO - Matigol,ybvnsicfmdgnxart,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,247.75,8.85,62%,-2%,-1.0
06zbz,Hugo Ekitiké,,,LIV,Liverpool,LIV,110070,F,F,701,701,701,,,39,H. Ekitiké,hugo-ekitike,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,2,39,KFC,SO - KFC,fz9hqearmdeh5ru5,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,263.25,9.4,96%,0%,
05w91,Hwang Hee-Chan,,,WOL,Wolverhampton,WOL,110191,F,F,701,701,701,5,,314,Hwang Hee-Chan,hee-chan-hwang,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,,314,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,73,3.65,3%,0%,
052cb,Ian Maatsen,,,AVL,Aston Villa,AVL,110011,D,D,703,703,703,5,,220,I. Maatsen,ian-maatsen,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,,220,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,125.75,5.24,37%,-7%,-1.0
04ym3,Ian Poveda-Ocampo,,,SUN,Sunderland,SUN,110141,F,F,701,701,701,5,,795,I. Poveda-Ocampo,ian-poveda-ocampo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,795,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,0,0,0%,0%,
06fxu,Ibrahim Sangare,,,NOT,Nottingham Forest,NOT,110105,M,M,702,702,702,5,,197,I. Sangare,ibrahim-sangare,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,2,197,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,139.25,6.05,11%,+2%,1.0
05u7f,Ibrahima Konate,,,LIV,Liverpool,LIV,110070,D,D,703,703,703,,,47,I. Konate,ibrahima-konate,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,2,47,Egballer,SO - Egballer,r1cr6du0mdabwxkp,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,255,8.79,97%,-1%,-1.0
03rxa,Idrissa Gueye,,,EVE,Everton,EVE,110050,M,M,702,702,702,5,,204,I. Gueye,idrissa-gueye,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,2,204,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,132,6,19%,+1%,1.0
072x7,Ife Ibrahim,,,ARS,Arsenal,ARS,110000,M,M,702,702,702,5,,677,I. Ibrahim,ife-ibrahim,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,677,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,0,0,0%,0%,
06y9o,Igor Jesus Maciel da Cruz,,,NOT,Nottingham Forest,NOT,110105,F,F,701,701,701,5,,183,I. Maciel da Cruz,igor-jesus-maciel-da-cruz,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,2,183,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,148.75,4.96,36%,+5%,1.0
06eka,Igor Julio,,,BHA,Brighton,BHA,110240,D,D,703,703,703,5,,459,Igor Julio,igor-julio-dos-santos-de-paulo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,,459,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,5.5,1.38,0%,0%,
06mn0,Igor Thiago,,,BRF,Brentford,BRF,110237,F,F,701,701,701,,,5,Igor Thiago,igor-thiago-nascimento-rodrigues,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,2,5,NT 134,SO - IKanteFitMyWillian,iqt474scmdltspiq,EVE<br/>Sat 7:00AM,EVE,False,Sat 7:00AM,06c4g,378.25,12.2,99%,0%,
06v01,Ilia Gruev,,,LEE,Leeds United,LEE,110261,M,M,702,702,702,5,,259,I. Gruev,ilia-gruev,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,259,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,97.5,4.64,2%,-1%,-1.0
05r94,Iliman Ndiaye,,,EVE,Everton,EVE,110050,M,M,701,702,702,,,54,I. Ndiaye,iliman-ndiaye,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,2,54,SteveTD,SO - SteveTD,wlzsxgiymdbxd6ri,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,248.25,9.93,99%,0%,
0435t,Ilkay Gundogan,,,MCI,Manchester City,MCI,110080,M,M,702,702,702,5,,644,I. Gundogan,ilkay-gundogan,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,644,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,0,0,1%,0%,
05mzt,Illan Meslier,,,LEE,Leeds United,LEE,110261,G,G,704,704,704,5,,738,I. Meslier,illan-meslier,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,738,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,0,0,2%,0%,
068yi,Illia Zabarnyi,,,BOU,Bournemouth,BOU,110034,D,D,703,703,703,5,,898,I. Zabarnyi,illia-zabarnyi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,,898,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@ARS<br/>Sat 4:30AM,ARS,True,Sat 4:30AM,06c4f,0,0,2%,0%,
035mq,Isaac Hayden,,,NEW,Newcastle United,NEW,110101,M,M,702,702,702,5,,658,I. Hayden,isaac-hayden,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,658,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,0,0,0%,0%,
06rnm,Isaac Heath,,,EVE,Everton,EVE,110050,F,F,701,701,701,5,,659,I. Heath,isaac-heath,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,659,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,0,0,0%,0%,
06uzx,Isaac Schmidt,,,LEE,Leeds United,LEE,110261,D,D,703,703,703,5,,831,I. Schmidt,isaac-schmidt,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,831,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,0,0,0%,0%,
05748,Ismaila Sarr,,,CRY,Crystal Palace,CRY,110045,M,M,701,702,702,,,158,I. Sarr,ismaila-sarr,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,2,158,oliver_h,SO - DraftAlchemy,9tu2v6zgmdae5hp3,NEW<br/>Sun 6:00AM,NEW,False,Sun 6:00AM,06c4i,161.25,8.06,95%,0%,
06pms,Ismeal Kabia,,,ARS,Arsenal,ARS,110000,F,F,701,701,701,5,,688,I. Kabia,ismeal-kabia,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,688,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,0,0,0%,0%,
04qos,Issa Diop,,,FUL,Fulham,FUL,110063,D,D,703,703,703,5,,412,I. Diop,issa-diop,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,,412,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@LIV<br/>Sat 9:30AM,LIV,True,Sat 9:30AM,06c4j,26.25,2.62,1%,0%,
062cl,Issa Kabore,,,MCI,Manchester City,MCI,110080,D,D,703,703,703,5,,689,I. Kabore,issa-kabore,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,689,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,0,0,0%,0%,
06mul,Jack Fletcher,,,MUN,Manchester United,MUN,110090,M,M,702,702,702,5,,455,J. Fletcher,jack-fletcher,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,455,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,6.5,2.17,0%,0%,
02lm7,Jack Grealish,,,EVE,Everton,EVE,110050,M,M,702,702,702,5,,116,J. Grealish,jack-grealish,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,116,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,195.75,9.79,34%,-1%,-1.0
04spq,Jack Harrison,,,LEE,Leeds United,LEE,110261,M,M,701,702,702,5,,422,J. Harrison,jack-harrison,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,422,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,19,1.73,3%,0%,
067ys,Jack Hinshelwood,,,BHA,Brighton,BHA,110240,M,M,702,702,702,,,254,J. Hinshelwood,jack-hinshelwood,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,2,254,oliver_h,SO - DraftAlchemy,9tu2v6zgmdae5hp3,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,101,5.05,13%,+5%,1.0
06roi,Jack Moorhouse,,,MUN,Manchester United,MUN,110090,M,M,702,702,702,5,,745,J. Moorhouse,jack-moorhouse,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,745,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,0,0,0%,0%,
06ppi,Jack Porter,,,ARS,Arsenal,ARS,110000,G,G,704,704,704,5,,793,J. Porter,jack-porter,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,793,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,0,0,0%,0%,
072dy,Jack Thompson,,,NOT,Nottingham Forest,NOT,110105,D,D,703,703,703,5,,859,J. Thompson,jack-thompson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,,859,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,0,0,0%,0%,
070eq,Jack Whittaker,,,SUN,Sunderland,SUN,110141,M,M,702,702,702,5,,881,J. Whittaker,jack-whittaker,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,881,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,0,0,0%,0%,
0746j,Jackson Izquierdo,,,CRY,Crystal Palace,CRY,110045,G,G,704,704,704,5,,681,J. Izquierdo,jackson-izquierdo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,,681,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,NEW<br/>Sun 6:00AM,NEW,False,Sun 6:00AM,06c4i,0,0,0%,0%,
070bg,Jackson Tchatchoua,,,WOL,Wolverhampton,WOL,110191,D,D,703,703,703,5,,213,J. Tchatchoua,jackson-tchatchoua,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,2,213,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,129,4.61,7%,0%,
06dwm,Jacob Bruun Larsen,,,BUR,Burnley,BUR,110223,F,F,701,701,701,5,,331,J. Bruun Larsen,jacob-bruun-larsen,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,331,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,62.75,2.73,2%,0%,
03am7,Jacob Murphy,,,NEW,Newcastle United,NEW,110101,M,M,702,702,702,5,,179,J. Murphy,jacob-murphy,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,179,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,150.75,5.8,55%,+2%,1.0
051k3,Jacob Ramsey,,,NEW,Newcastle United,NEW,110101,M,M,702,702,702,,,279,J. Ramsey,jacob-ramsey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,279,KFC,SO - KFC,fz9hqearmdeh5ru5,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,88.5,4.21,29%,+1%,1.0
073ue,Jaden Dixon,,,ARS,Arsenal,ARS,110000,D,D,703,703,703,5,,603,J. Dixon,jaden-dixon,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,603,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,0,0,0%,0%,
06nbw,Jaden Heskey,,,MCI,Manchester City,MCI,110080,F,F,701,701,701,5,,666,J. Heskey,jaden-heskey,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,666,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,0,0,0%,0%,
04gw7,Jadon Sancho,,,AVL,Aston Villa,AVL,110011,M,M,701,702,702,,,297,J. Sancho,jadon-sancho,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,2,297,NT 134,SO - IKanteFitMyWillian,iqt474scmdltspiq,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,81.25,4.28,15%,+5%,1.0
061vk,Jaidon Anthony,,,BUR,Burnley,BUR,110223,F,F,701,701,701,,,66,J. Anthony,jaidon-anthony,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,2,66,abkz&jbg,SO - abeokez & Jebongo,zl30kai7mdbz3nyb,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,240.5,8.02,87%,+3%,1.0
06ygm,Jair Paula da Cunha Filho,,,NOT,Nottingham Forest,NOT,110105,D,D,703,703,703,5,,451,J. Paula da Cunha Filho,jair-paula-da-cunha-filho,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,,451,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,8,2.67,1%,0%,
06v51,Jaka Bijol,,,LEE,Leeds United,LEE,110261,D,D,703,703,703,,,166,J. Bijol,jaka-bijol,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,2,166,oliver_h,SO - DraftAlchemy,9tu2v6zgmdae5hp3,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,157.25,8.74,12%,+4%,1.0
062oh,Jake O'Brien,,,EVE,Everton,EVE,110050,D,D,703,703,703,,,50,J. O'Brien,jake-obrien,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,2,50,KING,SO - KINGHAALAND,zi7kdf3imdcfngdl,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,251,8.37,66%,-4%,-1.0
068sd,Jakub Kiwior,,,ARS,Arsenal,ARS,110000,D,D,703,703,703,5,,695,J. Kiwior,jakub-kiwior,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,695,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,0,0,0%,0%,
03pig,Jamaal Lascelles,,,NEW,Newcastle United,NEW,110101,D,D,703,703,703,5,,489,J. Lascelles,jamaal-lascelles,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,489,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,1,0.5,0%,0%,
06prv,Jamaldeen Jimoh,,,AVL,Aston Villa,AVL,110011,M,M,702,702,702,5,,683,J. Jimoh,jamaldeen-jimoh,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,,683,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,0,0,0%,0%,
04spw,James Garner,,,EVE,Everton,EVE,110050,M,M,702,702,702,,,10,J. Garner,james-garner,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,2,10,Egballer,SO - Egballer,r1cr6du0mdabwxkp,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,339.25,10.94,84%,0%,
061vb,James Hill,,,BOU,Bournemouth,BOU,110034,D,D,703,703,703,,,93,J. Hill,james-hill,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,2,93,abkz&jbg,SO - abeokez & Jebongo,zl30kai7mdbz3nyb,@ARS<br/>Sat 4:30AM,ARS,True,Sat 4:30AM,06c4f,216.25,9.83,70%,+3%,1.0
0521z,James Justin,,,LEE,Leeds United,LEE,110261,D,D,703,703,703,,,189,J. Justin,james-justin,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,2,189,abkz&jbg,SO - abeokez & Jebongo,zl30kai7mdbz3nyb,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,144.25,6.56,19%,0%,
0414o,James Maddison,,,TOT,Tottenham Hotspur,TOT,110160,M,M,702,702,702,5,,717,J. Maddison,james-maddison,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,717,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,24%,0%,
05uhs,James Mcatee,,,NOT,Nottingham Forest,NOT,110105,M,M,702,702,702,5,,445,J. Mcatee,james-mcatee,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,,445,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,9.25,0.93,2%,0%,
02lv9,James Milner,,,BHA,Brighton,BHA,110240,M,M,702,702,702,5,,337,J. Milner,james-milner,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,2,337,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,60,3.16,1%,0%,
06zc5,James Rowswell,,,TOT,Tottenham Hotspur,TOT,110160,D,D,703,703,703,5,,817,J. Rowswell,james-rowswell,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,817,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,0%,0%,
0427d,James Tarkowski,,,EVE,Everton,EVE,110050,D,D,703,703,703,,,7,J. Tarkowski,james-tarkowski,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,2,7,Egballer,SO - Egballer,r1cr6du0mdabwxkp,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,359.5,11.98,99%,0%,
05oz3,James Trafford,,,MCI,Manchester City,MCI,110080,G,G,704,704,704,5,,391,J. Trafford,james-trafford,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,391,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,31.5,10.5,22%,0%,
02oq8,James Ward-Prowse,,,BUR,Burnley,BUR,110223,M,M,702,702,702,5,,319,J. Ward-Prowse,james-ward-prowse,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,2,319,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,71,6.45,42%,+9%,1.0
073k1,James Wilson,,,TOT,Tottenham Hotspur,TOT,110160,F,F,701,701,701,5,,889,J. Wilson,james-wilson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,889,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,0%,0%,
